"quad","species","track_id","year","size_t0","recruit","survives","age","size_t1","logsize_t0","logsize_t1","logsize_t0_2","logsize_t0_3"
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_16",2009,2.50000000000003e-05,1,1,0,0.000381160040659089,-10.5966347330961,-7.87229121681232,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_16",2010,0.000381160040659089,0,NA,1,NA,-7.87229121681232,NA,61.9729690023004,-487.869259556592
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_17",2009,2.49999999999994e-05,1,1,0,0.0023440690498194,-10.5966347330961,-6.05586694958717,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_17",2010,0.0023440690498194,0,NA,1,NA,-6.05586694958717,NA,36.6735245111023,-222.089985011659
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_18",2009,2.50000000000001e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_19",2009,2.49999999999994e-05,1,1,0,0.000280452927014761,-10.5966347330961,-8.17910466521375,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_19",2010,0.000280452927014761,0,NA,1,NA,-8.17910466521375,NA,66.8977531245214,-547.163724673091
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_2",2009,0.000362717956636416,1,1,0,0.000967063075481072,-7.92188500466706,-6.94124683663299,62.7562620271689,-497.147891101986
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_2",2010,0.000967063075481072,0,NA,1,NA,-6.94124683663299,NA,48.1809076470675,-334.435572791313
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_20",2009,2.50000000000001e-05,1,1,0,0.0045299959938965,-10.5966347330961,-5.39703422383714,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_20",2010,0.0045299959938965,0,NA,1,NA,-5.39703422383714,NA,29.1279784132694,-157.204696367605
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_21",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_22",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_23",2009,2.49999999999998e-05,1,1,0,0.00047762493448321,-10.5966347330961,-7.64668478936925,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_23",2010,0.00047762493448321,0,NA,1,NA,-7.64668478936925,NA,58.471788267971,-447.115333955913
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_24",2009,2.50000000000001e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_25",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_26",2009,2.49999999999998e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_27",2009,2.50000000000001e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_28",2009,2.50000000000001e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_29",2009,2.49999999999998e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_3",2009,0.00272171408410965,1,NA,0,NA,-5.9064934191715,NA,34.8866645107163,-206.05785434939
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_30",2009,2.49999999999994e-05,1,1,0,0.000661482463602648,-10.5966347330961,-7.32102708480957,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_30",2010,0.000661482463602648,0,NA,1,NA,-7.32102708480957,NA,53.5974375765153,-392.388292174059
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_31",2009,2.49999999999994e-05,1,1,0,0.00265403752263924,-10.5966347330961,-5.93167320502616,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_31",2010,0.00265403752263924,0,NA,1,NA,-5.93167320502616,NA,35.1847470112253,-208.704421072109
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_32",2009,2.49999999999998e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_33",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_34",2009,2.49999999999994e-05,1,1,0,7.49999999999982e-05,-10.5966347330961,-9.49802244442799,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_34",2010,7.49999999999982e-05,0,NA,1,NA,-9.49802244442799,NA,90.2124303548578,-856.839688276836
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_35",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_36",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_37",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_38",2009,2.49999999999995e-05,1,1,0,0.00750727718899083,-10.5966347330961,-4.8918824370033,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_38",2010,0.00750727718899083,0,NA,1,NA,-4.8918824370033,NA,23.9305137774614,-117.065260056429
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_39",2009,2.49999999999995e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_4",2009,0.000419209855989477,1,1,0,0.000603459981349602,-7.77713891380855,-7.41283083056222,60.4838896846753,-470.391612125192
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_4",2010,0.000603459981349602,0,NA,1,NA,-7.41283083056222,NA,54.9500609225338,-407.335505747831
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_40",2009,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_41",2009,2.49999999999995e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_42",2009,2.49999999999996e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_43",2009,2.49999999999994e-05,1,1,0,0.00369698397189066,-10.5966347330961,-5.6002379344737,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_43",2010,0.00369698397189066,0,NA,1,NA,-5.6002379344737,NA,31.3626649227183,-175.638385826395
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_44",2009,2.49999999999996e-05,1,1,0,0.00107724210643956,-10.5966347330961,-6.83335110900544,112.288667666658,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_44",2010,0.00107724210643956,0,NA,1,NA,-6.83335110900544,NA,46.6946873789459,-319.081193785582
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_5",2009,0.000261418860334991,1,1,0,0.00142869753024043,-8.24938660813366,-6.55099206777078,68.0523794104549,-561.390387360237
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_5",2010,0.00142869753024043,0,NA,1,NA,-6.55099206777078,NA,42.9154970719956,-281.139080903083
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_6",2009,0.000414237968294932,1,NA,0,NA,-7.78906994662996,NA,60.669610633494,-472.55984085909
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_7",2009,0.000314007942458753,1,1,0,0.00147627733020606,-8.06609227792129,-6.51823167736002,65.0618446359415,-524.794842605283
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_7",2010,0.00147627733020606,0,NA,1,NA,-6.51823167736002,NA,42.4873441997396,-276.942352849641
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_8",2009,0.000793991639332639,1,1,0,0.0087163621985896,-7.13843762658034,-4.74255330716547,50.9572917485779,-363.75544876668
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_8",2010,0.0087163621985896,0,NA,1,NA,-4.74255330716547,NA,22.4918118713061,-106.668616774406
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_9",2009,0.000408232641682763,1,1,0,0.004426156936865,-7.80367334585963,-5.4202235800368,60.89731768888,-475.222774883059
"gzgz_24","Buchloe dactyloides","BUCDAC_2009_9",2010,0.004426156936865,0,NA,1,NA,-5.4202235800368,NA,29.3788236575869,-159.239792742596
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_1",2010,0.000181312079236985,1,NA,0,NA,-8.61529081673624,NA,74.2232358569398,-639.454762266741
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_10",2010,2.50000000000001e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_11",2010,2.50000000000001e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_12",2010,2.50000000000001e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_13",2010,2.49999999999998e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_14",2010,2.4999999999999e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_15",2010,2.4999999999999e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_16",2010,2.4999999999999e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_17",2010,2.4999999999999e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_18",2010,2.49999999999994e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666659,-1189.8819959296
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_2",2010,0.00258842923412255,1,NA,0,NA,-5.95670406056178,NA,35.4823232651131,-211.357699071465
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_3",2010,0.000537020320740096,1,NA,0,NA,-7.52947462294214,NA,56.6929880975297,-426.868415179111
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_4",2010,0.00095966993816348,1,NA,0,NA,-6.94892114703316,NA,48.2875051076846,-335.546065380261
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_5",2010,0.000364777996728401,1,NA,0,NA,-7.91622161756892,NA,62.6665646984655,-496.082414164774
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_6",2010,0.000498379852053023,1,NA,0,NA,-7.60414801656292,NA,57.8230670577978,-439.695160679138
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_7",2010,0.00130240566205868,1,NA,0,NA,-6.64354221532167,NA,44.1366531667612,-293.223718556389
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_8",2010,0.000721397680071198,1,NA,0,NA,-7.23432000537026,NA,52.3353859401004,-378.610929495242
"gzgz_24","Buchloe dactyloides","BUCDAC_2010_9",2010,2.5e-05,1,NA,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_1",1997,0.00383997026322463,NA,1,NA,0.00577180258478205,-5.56229065636441,-5.15477084087613,30.9390773458788,-172.092140837517
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_1",1998,0.00577180258478205,NA,1,NA,0.0209111894669846,-5.15477084087613,-3.86747088208132,26.5716624219468,-136.970830646256
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_1",1999,0.0209111894669846,NA,1,NA,0.0473737143166819,-3.86747088208132,-3.04968775438196,14.9573310237468,-57.8470422079924
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_1",2001,0.0473737143166819,NA,0,NA,NA,-3.04968775438196,NA,9.30059539922726,-28.3639118974845
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_2",1997,0.000504875560584151,NA,1,NA,0.00591780846343301,-7.59119857373885,-5.12978909061186,57.6262957859348,-437.452654380041
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_2",1998,0.00591780846343301,NA,1,NA,0.0141813176274857,-5.12978909061186,-4.25582984065167,26.3147361141604,-134.98904624075
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_2",1999,0.0141813176274857,NA,0,NA,NA,-4.25582984065167,NA,18.1120876325812,-77.0819630232373
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_3",1997,0.00136137389689432,NA,1,NA,2.49999999999995e-05,-6.59926087085664,-10.5966347330961,43.5502440416196,-287.399421420118
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_3",1998,2.49999999999995e-05,NA,1,NA,0.00788732829119273,-10.5966347330961,-4.84249782108962,112.288667666659,-1189.8819959296
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_3",1999,0.00788732829119273,NA,1,NA,0.0061036789289157,-4.84249782108962,-5.09886358649552,23.4497851472577,-113.555533480615
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_3",2001,0.0061036789289157,NA,0,NA,NA,-5.09886358649552,NA,25.99840987369,-132.562345411743
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_4",1997,0.00211095268075319,NA,1,NA,0.006974486343614,-6.16061592592702,-4.96549659647907,37.9531885867857,-233.815018047463
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_4",1998,0.006974486343614,NA,1,NA,0.0354350465088479,-4.96549659647907,-3.3400539342092,24.6561564496452,-122.430060932969
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_4",1999,0.0354350465088479,NA,1,NA,0.0938505921705183,-3.3400539342092,-2.3660512062144,11.1559602834263,-37.2615090345397
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_4",2001,0.0938505921705183,NA,1,NA,0.0128335790989628,-2.3660512062144,-4.35569017597135,5.59819831042863,-13.2456238650171
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_4",2002,0.0128335790989628,NA,0,NA,NA,-4.35569017597135,NA,18.9720369090533,-82.6363147829293
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_5",1997,0.000710994957753419,NA,1,NA,0.0028736268009958,-7.24884521995352,-5.85218035327273,52.545757022843,-380.896059623875
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_5",1998,0.0028736268009958,NA,1,NA,0.00535927156042217,-5.85218035327273,-5.22892721604137,34.2480148872313,-200.425559861647
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_5",1999,0.00535927156042217,NA,1,NA,0.00274476074739625,-5.22892721604137,-5.89806136723774,27.3416798306582,-142.967653798818
"gzgz_5b","Buchloe dactyloides","BUCDAC_1997_5",2001,0.00274476074739625,NA,0,NA,NA,-5.89806136723774,NA,34.7871278917023,-205.176615095207
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_1",1998,0.0010048160942671,1,1,0,0.0030345743835198,-6.90295074499496,-5.79768410037723,47.6507289878265,-328.93063516607
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_1",1999,0.0030345743835198,0,0,1,NA,-5.79768410037723,NA,33.6131409277669,-194.878372720653
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_10",1998,0.000453189144969955,1,0,0,NA,-7.69920098106119,NA,59.2776957467736,-456.390893248606
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_11",1998,0.000114986604647546,1,0,0,NA,-9.07069491771119,NA,82.2775062901916,-746.314158148392
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_12",1998,0.000420456506026882,1,0,0,NA,-7.77416951784414,NA,60.4377116921769,-469.853015965574
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_13",1998,0.000320360324201966,1,1,0,0.00788211407016775,-8.04606418251665,-4.84315912807759,64.7391488291774,-520.895346601059
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_13",1999,0.00788211407016775,0,0,1,NA,-4.84315912807759,NA,23.4561903398813,-113.602062354522
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_14",1998,0.00116249713966808,1,1,0,0.000949795216170251,-6.75718488100636,-6.95926415853255,45.659547516101,-308.530004149389
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_14",1999,0.000949795216170251,0,1,1,0.0126442747437587,-6.95926415853255,-4.3705507556843,48.4313576282358,-337.046611291253
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_14",2001,0.0126442747437587,NA,1,2,0.00287575130013826,-4.3705507556843,-5.85144131708419,19.1017139080126,-83.4850101555299
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_14",2002,0.00287575130013826,NA,0,3,NA,-5.85144131708419,NA,34.23936548728,-200.349637883017
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_15",1998,0.000595771386047526,1,1,0,0.000357815233105283,-7.4256535449419,-7.93549381343794,55.1403305695082,-409.452991162736
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_15",1999,0.000357815233105283,0,0,1,NA,-7.93549381343794,NA,62.9720620631119,-499.714408921254
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_16",1998,0.00107949028627903,1,1,0,2.5e-05,-6.83126630640188,-10.5966347330961,46.6661993489816,-318.789235260532
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_16",1999,2.5e-05,0,0,1,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_17",1998,0.00104153057744643,1,0,0,NA,-6.8670639386482,NA,47.1565671374825,-323.827161660249
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_18",1998,0.000194060227546681,1,0,0,NA,-8.54734199580942,NA,73.0570551933274,-624.443635944094
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_19",1998,0.000938027640459086,1,1,0,0.00847369418344586,-6.97173114195182,-4.77078871623641,48.6050351156608,-338.861236971514
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_19",1999,0.00847369418344586,0,1,1,0.00194833998562123,-4.77078871623641,-6.24077755838411,22.7604249749687,-108.585178647326
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_19",2001,0.00194833998562123,NA,0,2,NA,-6.24077755838411,NA,38.9473045332307,-243.061464090538
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_2",1998,0.000723071143206227,1,1,0,0.00437850360478591,-7.23200294063786,-5.4310482557099,52.3018665333947,-378.247252570359
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_2",1999,0.00437850360478591,0,0,1,NA,-5.4310482557099,NA,29.4962851558496,-160.195748045599
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_20",1998,0.000699721052816274,1,0,0,NA,-7.26482879831824,NA,52.7777374688741,-383.421227073956
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_21",1998,0.000946264796774081,1,1,0,0.00315792823824034,-6.96298811605712,-5.75783908720664,48.4832035043526,-337.587969829186
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_21",1999,0.00315792823824034,0,1,1,0.0134530888410794,-5.75783908720664,-4.30854654568879,33.1527109541646,-190.887974978753
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_21",2001,0.0134530888410794,NA,0,2,NA,-4.30854654568879,NA,18.5635733363668,-79.9820197740437
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_22",1998,0.000184923468072982,1,1,0,0.00256716291242427,-8.59556850456964,-5.9649539149759,73.8837979167495,-635.0732463712
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_22",1999,0.00256716291242427,0,0,1,NA,-5.9649539149759,NA,35.5806752077863,-212.237087878171
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_23",1998,0.00046984495521211,1,1,0,0.0048538120080337,-7.66310780021081,-5.32799090171621,58.7232211576517,-450.002374106705
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_23",1999,0.0048538120080337,0,1,1,0.00218935561524029,-5.32799090171621,-6.124148018067,28.3874870487707,-151.248272718437
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_23",2001,0.00218935561524029,NA,0,2,NA,-6.124148018067,NA,37.505188947194,-229.687328558187
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_24",1998,0.000718255597891957,1,1,0,0.00194829859715356,-7.23868506634206,-6.24079880154885,52.3985614896835,-379.296684553178
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_24",1999,0.00194829859715356,0,0,1,NA,-6.24079880154885,NA,38.9475696814135,-243.063946191006
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_25",1998,0.000872865128880592,1,1,0,0.0130268698590976,-7.04372950560543,-4.34074114240661,49.6141253481366,-349.468478609476
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_25",1999,0.0130268698590976,0,1,1,0.00112582119567298,-4.34074114240661,-6.78924255790161,18.8420336653814,-81.7883907379317
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_25",2001,0.00112582119567298,NA,0,2,NA,-6.78924255790161,NA,46.0938145100225,-312.942087127467
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_26",1998,0.000216300825845527,1,0,0,NA,-8.43884040695649,NA,71.2140274140815,-600.963812084058
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_27",1998,0.000242901492590955,1,0,0,NA,-8.32285457709666,NA,69.2699083114988,-576.523373445424
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_28",1998,8.40883322003645e-05,1,0,0,NA,-9.38364273782353,NA,88.0527510311083,-826.255557758444
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_29",1998,0.000108776728833167,1,0,0,NA,-9.12621313582107,NA,83.287766200433,-760.101905951586
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_3",1998,0.00105550456211528,1,1,0,0.00695310782694,-6.8537363684538,-4.96856655001197,46.9737022082663,-321.945371185714
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_3",1999,0.00695310782694,0,0,1,NA,-4.96856655001197,NA,24.6866535618978,-122.657281119379
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_30",1998,0.00105643201305924,1,1,0,0.00218872320083635,-6.8528580740822,-6.12443691848881,46.9616637835137,-321.821616831185
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_30",1999,0.00218872320083635,0,0,1,NA,-6.12443691848881,NA,37.5087275685487,-229.719835886359
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_31",1998,0.000178548863254584,1,0,0,NA,-8.6306482504824,NA,74.4880892235549,-642.88049693905
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_32",1998,2.50000000000001e-05,1,0,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_33",1998,2.50000000000001e-05,1,0,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_34",1998,2.50000000000001e-05,1,1,0,0.00129540788815991,-10.5966347330961,-6.64892966187171,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_34",1999,0.00129540788815991,0,0,1,NA,-6.64892966187171,NA,44.2082656485174,-293.937648770331
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_35",1998,2.5e-05,1,0,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_36",1998,2.50000000000001e-05,1,0,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_37",1998,2.50000000000001e-05,1,0,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_38",1998,2.5e-05,1,0,0,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_39",1998,2.49999999999994e-05,1,1,0,0.00423584711940045,-10.5966347330961,-5.46417194268736,112.288667666659,-1189.8819959296
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_39",1999,0.00423584711940045,0,0,1,NA,-5.46417194268736,NA,29.8571750192518,-163.144738028101
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_4",1998,0.000898054896194485,1,1,0,0.00278367604112635,-7.01527935991084,-5.88398290781879,49.2141444975911,-345.25097210962
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_4",1999,0.00278367604112635,0,0,1,NA,-5.88398290781879,NA,34.6212548595037,-203.710871840558
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_40",1998,2.49999999999995e-05,1,1,0,2.49999999999995e-05,-10.5966347330961,-10.5966347330961,112.288667666658,-1189.8819959296
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_40",1999,2.49999999999995e-05,0,0,1,NA,-10.5966347330961,NA,112.288667666658,-1189.8819959296
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_41",1998,2.49999999999995e-05,1,1,0,0.00352280599786666,-10.5966347330961,-5.64849744844935,112.288667666658,-1189.8819959296
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_41",1999,0.00352280599786666,0,1,1,0.0153185631338881,-5.64849744844935,-4.17868990928445,31.9055234251389,-180.218267658338
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_41",2001,0.0153185631338881,NA,1,2,2.50000000000001e-05,-4.17868990928445,-10.5966347330961,17.4614493579557,-72.9659822335709
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_41",2002,2.50000000000001e-05,NA,0,3,NA,-10.5966347330961,NA,112.288667666658,-1189.88199592959
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_5",1998,0.000588075347074573,1,0,0,NA,-7.43865547699175,NA,55.3335953053794,-411.607551780006
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_6",1998,0.00164885455947985,1,1,0,0.00307920209611492,-6.40767443851832,-5.78308477526136,41.058291710041,-263.088166279658
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_6",1999,0.00307920209611492,0,0,1,NA,-5.78308477526136,NA,33.4440695178598,-193.409889251518
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_7",1998,0.000216362709056786,1,0,0,NA,-8.43855434997831,NA,71.2091995175378,-600.902700347192
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_8",1998,0.000376711332851405,1,1,0,4.99999999999999e-05,-7.88403135916504,-9.90348755253613,62.1579504722978,-490.055230745023
"gzgz_5b","Buchloe dactyloides","BUCDAC_1998_8",1999,4.99999999999999e-05,0,1,1,0.00235887593388233,-9.90348755253613,-6.04957007261352,98.079065703238,-971.324806356391
